"source_type","database_name","table_name","column_name","column_position","data_type","is_nullable","column_key"
mysql-sl,AppStoreService,bundle_segments,last_update,1,date,YES,MUL
mysql-sl,AppStoreService,bundle_segments,bundle,2,varchar,NO,PRI
mysql-sl,AppStoreService,bundle_segments,bundle_bidder,3,varchar,YES,""
mysql-sl,AppStoreService,bundle_segments,id_os,4,bigint,NO,PRI
mysql-sl,AppStoreService,bundle_segments,adomain,5,varchar,YES,""
mysql-sl,AppStoreService,bundle_segments,tappx_categories,6,varchar,YES,""
mysql-sl,AppStoreService,bundle_segments,st_confidence,7,varchar,YES,""
mysql-sl,AppStoreService,bundle_segments,st_demographics,8,json,YES,""
mysql-sl,AppStoreService,bundle_segments,gender_distribution,9,json,YES,""
mysql-sl,AppStoreService,bundle_segments,age_distribution,10,json,YES,""
mysql-sl,AppStoreService,market_info_application,bundle,1,varchar,NO,PRI
mysql-sl,AppStoreService,market_info_application,id_os,2,tinyint,NO,PRI
mysql-sl,AppStoreService,market_info_application,creation,3,datetime,NO,""
mysql-sl,AppStoreService,market_info_application,crawler_dl_tries,4,smallint,NO,""
mysql-sl,AppStoreService,market_info_application,crawler_last_check,5,datetime,NO,""
mysql-sl,AppStoreService,market_info_application,crawler_last_ok,6,timestamp,NO,""
mysql-sl,AppStoreService,market_info_application,market_url,7,varchar,NO,""
mysql-sl,AppStoreService,market_info_application,market_country,8,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_app_last_update,9,date,YES,""
mysql-sl,AppStoreService,market_info_application,market_apple_id,10,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_title,11,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_description,12,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_logo,13,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_is_free,14,tinyint,YES,""
mysql-sl,AppStoreService,market_info_application,market_rate,15,float,YES,""
mysql-sl,AppStoreService,market_info_application,market_category,16,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_reviews,17,bigint,YES,""
mysql-sl,AppStoreService,market_info_application,market_downloads,18,bigint,YES,""
mysql-sl,AppStoreService,market_info_application,market_appsize,19,float,YES,""
mysql-sl,AppStoreService,market_info_application,market_developer_marketurl,20,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_developer_website,21,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_content_rating,22,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_version_required,23,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,market_mail,24,varchar,YES,""
mysql-sl,AppStoreService,market_info_application,bundle_hash,25,varchar,NO,""
mysql-sl,tappx,application,id,1,bigint,NO,PRI
mysql-sl,tappx,application,type,2,enum,NO,""
mysql-sl,tappx,application,id_user,3,bigint,NO,MUL
mysql-sl,tappx,application,id_os,4,bigint,NO,MUL
mysql-sl,tappx,application,name,5,varchar,NO,""
mysql-sl,tappx,application,creation,6,timestamp,NO,""
mysql-sl,tappx,application,date_last_request,7,timestamp,YES,""
mysql-sl,tappx,application,bundle,8,varchar,YES,""
mysql-sl,tappx,application,bundle_dl_tries,9,int,NO,""
mysql-sl,tappx,application,bundle_dl_tries_date,10,timestamp,YES,""
mysql-sl,tappx,application,id_app_status,11,int,NO,MUL
mysql-sl,tappx,application,id_app_status_monetization,12,int,NO,MUL
mysql-sl,tappx,application,active,13,int,NO,""
mysql-sl,tappx,application,market_url,14,varchar,YES,""
mysql-sl,tappx,application,market_last_update_app,15,date,YES,""
mysql-sl,tappx,application,market_country,16,varchar,YES,""
mysql-sl,tappx,application,market_app_id,17,varchar,YES,""
mysql-sl,tappx,application,market_title,18,varchar,YES,""
mysql-sl,tappx,application,market_description,19,varchar,YES,""
mysql-sl,tappx,application,market_rate,20,float,YES,""
mysql-sl,tappx,application,market_reviews,21,bigint,YES,""
mysql-sl,tappx,application,market_is_free,22,int,YES,""
mysql-sl,tappx,application,market_logo,23,varchar,YES,""
mysql-sl,tappx,application,market_last_update,24,timestamp,YES,""
mysql-sl,tappx,application,market_genre,25,varchar,YES,""
mysql-sl,tappx,application,dfp_active,26,int,NO,""
mysql-sl,tappx,application,dfp_advertiser_active,27,int,YES,""
mysql-sl,tappx,application,dfp_advertiser_id,28,bigint,YES,""
mysql-sl,tappx,application,dfp_advertiser_name,29,varchar,YES,""
mysql-sl,tappx,application,dfp_publisher_active,30,tinyint,YES,""
mysql-sl,tappx,application,dfp_publisher_id,31,bigint,YES,""
mysql-sl,tappx,application,dfp_publisher_name,32,varchar,YES,UNI
mysql-sl,tappx,application,dfp_no_count_fill_rate_ads,33,tinyint,NO,""
mysql-sl,tappx,application,campaigns_priority,34,enum,NO,""
mysql-sl,tappx,application,tappix,35,bigint,NO,""
mysql-sl,tappx,application,tappix_credit,36,bigint,NO,""
mysql-sl,tappx,application,web_featured_app,37,int,NO,""
mysql-sl,tappx,application,group_ctr_forced,38,varchar,YES,""
mysql-sl,tappx,application,group_ctr_calculated,39,varchar,YES,""
mysql-sl,tappx,application,group_community_id,40,varchar,YES,""
mysql-sl,tappx,application,dfp_group_id,41,varchar,YES,""
mysql-sl,tappx,application,percentage_cross,42,int,NO,""
mysql-sl,tappx,application,track_install,43,date,YES,""
mysql-sl,tappx,application,status_track_install,44,enum,YES,""
mysql-sl,tappx,application,perf_id_site,45,bigint,YES,UNI
mysql-sl,tappx,application,perf_tracking_platform_id,46,bigint,YES,""
mysql-sl,tappx,application,perf_api_key,47,varchar,YES,""
mysql-sl,tappx,application,is_performance,48,int,NO,""
mysql-sl,tappx,application,appadstxt_url,49,varchar,YES,""
mysql-sl,tappx,creative_size,id,1,smallint,NO,PRI
mysql-sl,tappx,creative_size,name,2,varchar,NO,""
mysql-sl,tappx,creative_size,width,3,int,NO,""
mysql-sl,tappx,creative_size,height,4,int,NO,""
mysql-sl,tappx,creative_size,used_for_monetization,5,tinyint,YES,""
mysql-sl,tappx,creative_size,used_for_crosspromotion,6,tinyint,YES,""
mysql-sl,tappx,creative_size,used_for_performance,7,tinyint,YES,""
mysql-sl,tappx,creative_size,creative_family,8,varchar,YES,""
mysql-sl,tappx,creative_size,creative_type,9,varchar,NO,""
mysql-sl,tappx,creative_size,orientation,10,varchar,NO,""
mysql-sl,tappx,creative_size,tappix_impression,11,int,NO,""
mysql-sl,tappx,creative_size,tappix_click,12,int,NO,""
mysql-sl,tappx,creative_size,tappix_install,13,int,NO,""
mysql-sl,tappx,creative_size,monetization_default_cpm,14,float,YES,""
mysql-sl,tappx,creative_size,monetization_default_cpc,15,float,YES,""
mysql-sl,tappx,perf_invoices_demand,document_type,1,enum,NO,PRI
mysql-sl,tappx,perf_invoices_demand,financial_year,2,int,NO,PRI
mysql-sl,tappx,perf_invoices_demand,id_seq,3,int,NO,PRI
mysql-sl,tappx,perf_invoices_demand,document_id,4,varchar,NO,UNI
mysql-sl,tappx,perf_invoices_demand,date,5,date,NO,""
mysql-sl,tappx,perf_invoices_demand,id_company,6,int,NO,MUL
mysql-sl,tappx,perf_invoices_demand,id_network,7,int,NO,""
mysql-sl,tappx,perf_invoices_demand,date_start,8,date,NO,""
mysql-sl,tappx,perf_invoices_demand,date_end,9,date,NO,""
mysql-sl,tappx,perf_invoices_demand,impressions,10,bigint,NO,""
mysql-sl,tappx,perf_invoices_demand,clicks,11,bigint,NO,""
mysql-sl,tappx,perf_invoices_demand,conversions,12,int,NO,""
mysql-sl,tappx,perf_invoices_demand,currency,13,enum,NO,""
mysql-sl,tappx,perf_invoices_demand,exchange_to_eur,14,decimal,NO,""
mysql-sl,tappx,perf_invoices_demand,revenue_net,15,decimal,NO,""
mysql-sl,tappx,perf_invoices_demand,revenue_vat,16,decimal,NO,""
mysql-sl,tappx,perf_invoices_demand,revenue_gross,17,decimal,NO,""
mysql-sl,tappx,perf_invoices_demand,vat,18,tinyint,NO,""
mysql-sl,tappx,perf_invoices_demand,revenue_discrepancy,19,decimal,NO,""
mysql-sl,tappx,perf_invoices_demand,credit_reason,20,varchar,YES,""
mysql-sl,tappx,perf_invoices_demand,document_text_content,21,text,YES,""
mysql-sl,tappx,perf_invoices_demand,sent_date,22,timestamp,YES,""
mysql-sl,tappx,perf_invoices_demand,due_date,23,date,NO,""
mysql-sl,tappx,perf_invoices_demand,received_payment_date,24,timestamp,YES,""
mysql-sl,tappx,perf_invoices_demand,document_file_base_64,25,mediumblob,YES,""
mysql-sl,tappx,perf_invoices_demand,info_company,26,varchar,NO,""
mysql-sl,tappx,perf_invoices_demand,info_tax_number,27,varchar,NO,""
mysql-sl,tappx,perf_invoices_demand,info_address,28,varchar,NO,""
mysql-sl,tappx,perf_invoices_demand,approval_log,29,text,NO,""
mysql-sl,tappx,perf_invoices_demand,follow_delay_level,30,tinyint,YES,""
mysql-sl,tappx,perf_invoices_demand,follow_new_due_date,31,date,YES,""
mysql-sl,tappx,perf_invoices_demand,follow_notifications_standby,32,tinyint,NO,""
mysql-sl,tappx,perf_invoices_demand,comments,33,mediumtext,YES,""
mysql-sl,tappx,perf_invoices_demand,bc_id,34,varchar,YES,MUL
mysql-sl,tappx,perf_invoices_demand,bc_sync_date,35,datetime,YES,""
mysql-sl,tappx,perf_invoices_demand,bc_sync_error,36,text,YES,""
mysql-sl,tappx,perf_invoices_demand,bc_error_count,37,int,YES,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,DATE,1,date,NO,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,id_user,2,int,NO,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,id_app,3,int,NO,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,id_os,4,tinyint,YES,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,ad_type,5,enum,NO,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,country,6,varchar,NO,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,requests,7,bigint,YES,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,deliveries,8,int,YES,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,impressions,9,int,YES,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,clicks,10,int,YES,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,revenue,11,decimal,YES,""
mysql-sl,tappx,perf_mediabuying_cpm_extractor,currency,12,varchar,NO,""
mysql-sl,tappx,segmentation,id,1,bigint,NO,PRI
mysql-sl,tappx,segmentation,id_rel,2,bigint,YES,MUL
mysql-sl,tappx,segmentation,level,3,tinyint,YES,""
mysql-sl,tappx,segmentation,name,4,varchar,NO,""
mysql-sl,tappx,segmentation,image,5,varchar,YES,""
mysql-sl,tappx,segmentation,dfp_value,6,bigint,NO,""
mysql-sl,tappx,segmentation,external_value,7,varchar,YES,""
mysql-sl,tappx,segmentation,maxmind_value,8,varchar,YES,""
mysql-sl,tappx,ssp_app_monetization,date,1,date,NO,PRI
mysql-sl,tappx,ssp_app_monetization,adjustment_type,2,varchar,NO,PRI
mysql-sl,tappx,ssp_app_monetization,id_user,3,int,NO,PRI
mysql-sl,tappx,ssp_app_monetization,id_app,4,int,NO,PRI
mysql-sl,tappx,ssp_app_monetization,ad_type,5,enum,NO,PRI
mysql-sl,tappx,ssp_app_monetization,country,6,varchar,NO,PRI
mysql-sl,tappx,ssp_app_monetization,requests,7,int,YES,""
mysql-sl,tappx,ssp_app_monetization,total_requests,8,bigint,YES,""
mysql-sl,tappx,ssp_app_monetization,deliveries,9,int,YES,""
mysql-sl,tappx,ssp_app_monetization,impressions,10,int,YES,""
mysql-sl,tappx,ssp_app_monetization,clicks,11,int,YES,""
mysql-sl,tappx,ssp_app_monetization,revenue,12,decimal,YES,""
mysql-sl,tappx,ssp_app_monetization,currency,13,varchar,NO,""
mysql-sl,tappx,ssp_app_monetization,id_os,14,tinyint,YES,MUL
mysql-sl,tappx,ssp_app_monetization,invoice_supply,15,varchar,YES,""
mysql-sl,tappx,ssp_elevator_prices_history,ts,1,datetime,NO,PRI
mysql-sl,tappx,ssp_elevator_prices_history,adunit,2,varchar,NO,PRI
mysql-sl,tappx,ssp_elevator_prices_history,size,3,varchar,NO,PRI
mysql-sl,tappx,ssp_elevator_prices_history,country,4,varchar,NO,PRI
mysql-sl,tappx,ssp_elevator_prices_history,combo_extra_id,5,varchar,NO,PRI
mysql-sl,tappx,ssp_elevator_prices_history,win_split,6,varchar,NO,""
mysql-sl,tappx,ssp_elevator_prices_history,win_cpm,7,decimal,NO,""
mysql-sl,tappx,ssp_elevator_prices_history,win_algo,8,varchar,NO,""
mysql-sl,tappx,ssp_elevator_prices_history,log,9,json,NO,""
mysql-sl,tappx,ssp_elevator_prices_history,info,10,varchar,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,datacenter,1,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_endpoint_leba,endpoint,2,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_endpoint_leba,adunit,3,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_endpoint_leba,bundle,4,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_endpoint_leba,channel,5,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_endpoint_leba,id_size,6,int,NO,PRI
mysql-sl,tappx,ssp_limit_endpoint_leba,country,7,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_endpoint_leba,combo_extra_id,8,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_endpoint_leba,ts_line_creation,9,datetime,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,ts_last_update,10,datetime,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,ts_last_live_data,11,datetime,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,last_live_data_hours,12,decimal,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,requests,13,bigint,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,deliveries,14,bigint,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,impressions,15,bigint,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,rcpm,16,decimal,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,rcpm_tx,17,decimal,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,frequency_capping_minute,18,int,NO,""
mysql-sl,tappx,ssp_limit_endpoint_leba,qps,19,bigint,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,datacenter,1,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,id_network,2,int,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,endpoint,3,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,adunit,4,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,bundle,5,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,channel,6,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,id_size,7,int,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,id_size_alternative_forced,8,int,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,country,9,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,combo_extra_id,10,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs,ts,11,datetime,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,publisher_processed_requests,12,json,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,requests,13,bigint,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,deliveries,14,bigint,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,impressions,15,bigint,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,lim,16,decimal,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,lim_cnf_file,17,decimal,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,ts_line_creation,18,datetime,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,ts_last_live_data,19,datetime,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,last_live_hours,20,int,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,ts_last_limit,21,datetime,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,ts_last_block,22,datetime,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,ts_last_block_end,23,datetime,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,ts_force_reactivation_start,24,datetime,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,rcpm,25,decimal,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,rcpm_tx,26,decimal,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,rcpm_restriction,27,decimal,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,verbose_limit_reason,28,varchar,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,verbose_limit_rule,29,json,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,block_step,30,int,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,reactivation_step,31,int,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,test_combo_petitioner,32,json,YES,""
mysql-sl,tappx,ssp_limit_network_lnabcs,test_combo_retries,33,tinyint,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs,ep_partition,34,tinyint,YES,MUL
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,datacenter,1,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,id_network,2,int,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,endpoint,3,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,adunit,4,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,bundle,5,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,channel,6,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,id_size,7,int,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,id_size_alternative_forced,8,int,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,country,9,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,combo_extra_id,10,varchar,NO,PRI
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,ts_freeze,11,datetime,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,publisher_processed_requests,12,json,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,last_live_hours,13,int,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,rcpm,14,decimal,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,rcpm_tx,15,decimal,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,rcpm_restriction,16,decimal,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,ts_combo_creation,17,datetime,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,ts_last_block_end,18,datetime,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,block_step,19,int,NO,""
mysql-sl,tappx,ssp_limit_network_lnabcs_freezer,ep_partition,20,tinyint,YES,MUL
mysql-sl,tappx,ssp_networks,id_network,1,int,NO,PRI
mysql-sl,tappx,ssp_networks,id_network_real,2,int,YES,""
mysql-sl,tappx,ssp_networks,name,3,varchar,NO,UNI
mysql-sl,tappx,ssp_networks,is_tappx_network,4,tinyint,NO,""
mysql-sl,tappx,ssp_networks,ssp_class_name,5,varchar,YES,""
mysql-sl,tappx,ssp_networks,owner,6,int,YES,""
mysql-sl,tappx,ssp_networks,bd_manager,7,int,YES,""
mysql-sl,tappx,ssp_networks,id_tam,8,int,YES,""
mysql-sl,tappx,ssp_networks,pub_id,9,varchar,YES,""
mysql-sl,tappx,ssp_networks,description,10,varchar,NO,""
mysql-sl,tappx,ssp_networks,type,11,enum,NO,""
mysql-sl,tappx,ssp_networks,traffic_source,12,enum,NO,""
mysql-sl,tappx,ssp_networks,ad_format,13,enum,NO,""
mysql-sl,tappx,ssp_networks,is_dmp,14,tinyint,NO,""
mysql-sl,tappx,ssp_networks,p121_active,15,enum,NO,""
mysql-sl,tappx,ssp_networks,reporting_active,16,tinyint,NO,""
mysql-sl,tappx,ssp_networks,price_in_request,17,int,YES,""
mysql-sl,tappx,ssp_networks,price_in_request_type,18,enum,YES,""
mysql-sl,tappx,ssp_networks,price_in_request_currency,19,enum,YES,""
mysql-sl,tappx,ssp_networks,price_in_response,20,tinyint,NO,""
mysql-sl,tappx,ssp_networks,price_in_response_type,21,enum,YES,""
mysql-sl,tappx,ssp_networks,price_in_response_currency,22,enum,YES,""
mysql-sl,tappx,ssp_networks,reporting_rtb,23,enum,NO,""
mysql-sl,tappx,ssp_networks,reporting_currency,24,enum,NO,""
mysql-sl,tappx,ssp_networks,reporting_lkqd,25,tinyint,NO,""
mysql-sl,tappx,ssp_networks,network_test,26,tinyint,NO,""
mysql-sl,tappx,ssp_networks,deprecated_active,27,tinyint,NO,""
mysql-sl,tappx,ssp_networks,blocked,28,timestamp,NO,""
mysql-sl,tappx,ssp_networks,block_reason,29,varchar,YES,""
mysql-sl,tappx,ssp_networks,ttl,30,smallint,YES,""
mysql-sl,tappx,ssp_networks,timezone_utc_diff,31,tinyint,YES,""
mysql-sl,tappx,ssp_networks,reporting_updated_same_day,32,tinyint,NO,""
mysql-sl,tappx,ssp_networks,reporting_country_info,33,tinyint,NO,""
mysql-sl,tappx,ssp_networks,reporting_clicks_info,34,tinyint,NO,""
mysql-sl,tappx,ssp_networks,waterfall_file_config,35,tinyint,NO,""
mysql-sl,tappx,ssp_networks,waterfall_default_order,36,tinyint,NO,""
mysql-sl,tappx,ssp_networks,waterfall_priority_group,37,tinyint,NO,""
mysql-sl,tappx,ssp_networks,waterfall_backfill,38,tinyint,NO,""
mysql-sl,tappx,ssp_networks,revenue_percentage,39,tinyint,NO,""
mysql-sl,tappx,ssp_networks,revenue_percentage_user_base,40,tinyint,NO,""
mysql-sl,tappx,ssp_networks,revenue_percentage_user_base_comment,41,varchar,YES,""
mysql-sl,tappx,ssp_networks,revenue_percentage_user_penalty,42,tinyint,NO,""
mysql-sl,tappx,ssp_networks,revenue_percentage_user_penalty_new,43,tinyint,YES,""
mysql-sl,tappx,ssp_networks,revenue_percentage_user,44,tinyint,NO,""
mysql-sl,tappx,ssp_networks,has_deals,45,tinyint,NO,""
mysql-sl,tappx,ssp_networks,has_floor_cpm,46,tinyint,NO,""
mysql-sl,tappx,ssp_networks,has_floor_cpc,47,tinyint,NO,""
mysql-sl,tappx,ssp_networks,restriction_rcpm_ignore_test,48,tinyint,NO,""
mysql-sl,tappx,ssp_networks,restriction_rcpm_ignore_test_extra,49,int,NO,""
mysql-sl,tappx,ssp_networks,restriction_rcpm_ignore_test_ts,50,timestamp,NO,""
mysql-sl,tappx,ssp_networks,restriction_rcpm_current,51,decimal,YES,""
mysql-sl,tappx,ssp_networks,restriction_rcpm_current_new,52,decimal,YES,""
mysql-sl,tappx,ssp_networks,restriction_max_cpm,53,decimal,NO,""
mysql-sl,tappx,ssp_networks,restriction_qps_current,54,int,NO,""
mysql-sl,tappx,ssp_networks,restriction_rcpm,55,decimal,YES,""
mysql-sl,tappx,ssp_networks,restriction_qps,56,int,YES,""
mysql-sl,tappx,ssp_networks,restriction_req_day,57,int,YES,""
mysql-sl,tappx,ssp_networks,restriction_revenue_day,58,int,YES,""
mysql-sl,tappx,ssp_networks,restriction_req_follow,59,enum,NO,""
mysql-sl,tappx,ssp_networks,restriction_comment,60,varchar,YES,""
mysql-sl,tappx,ssp_networks,mail_floor_changes,61,varchar,NO,""
mysql-sl,tappx,ssp_networks,mail_contact_name,62,varchar,NO,""
mysql-sl,tappx,ssp_networks,token,63,varchar,NO,""
mysql-sl,tappx,ssp_networks,auto_app_creation_block_user,64,bigint,YES,""
mysql-sl,tappx,ssp_networks,auto_apps_creation_step,65,int,YES,""
mysql-sl,tappx,ssp_networks,auto_floors,66,enum,YES,""
mysql-sl,tappx,ssp_networks,avg_reporting_duration,67,decimal,NO,""
mysql-sl,tappx,ssp_networks,last_exec_floor_change,68,date,YES,""
mysql-sl,tappx,ssp_networks,contact_poc_name,69,varchar,YES,""
mysql-sl,tappx,ssp_networks,contact_poc_mail,70,varchar,YES,""
mysql-sl,tappx,ssp_networks,contact_billing_name,71,varchar,YES,""
mysql-sl,tappx,ssp_networks,contact_billing_mail,72,varchar,YES,""
mysql-sl,tappx,ssp_networks,newsletter,73,tinyint,YES,""
mysql-sl,tappx,ssp_networks,is_space_id_provided,74,tinyint,YES,""
mysql-sl,tappx,ssp_networks,is_space_creation_manual,75,tinyint,NO,""
mysql-sl,tappx,ssp_networks,is_need_alternative_space,76,tinyint,NO,""
mysql-sl,tappx,ssp_networks,is_backfill_server,77,tinyint,NO,""
mysql-sl,tappx,ssp_networks,id_vendor,78,int,YES,""
mysql-sl,tappx,ssp_networks,classification_traffic,79,varchar,YES,""
mysql-sl,tappx,ssp_networks,report_stats,80,enum,YES,""
mysql-sl,tappx,ssp_networks,discrepancy,81,enum,YES,""
mysql-sl,tappx,ssp_networks,connection_side,82,enum,NO,""
mysql-sl,tappx,ssp_networks,active_second_call,83,tinyint,NO,""
mysql-sl,tappx,ssp_networks,id_company,84,int,YES,MUL
mysql-sl,tappx,ssp_networks,id_billing_group,85,int,YES,MUL
mysql-sl,tappx,ssp_networks,integration_type,86,varchar,YES,""
mysql-sl,tappx,ssp_networks,sch_class_name,87,varchar,YES,""
mysql-sl,tappx,ssp_networks,sch_accept_range,88,tinyint,NO,""
mysql-sl,tappx,ssp_networks,reporting_type,89,enum,YES,""
mysql-sl,tappx,ssp_networks,alias_user_last_update,90,varchar,YES,""
mysql-sl,tappx,ssp_networks,web_traffic_allow,91,enum,NO,""
mysql-sl,tappx,ssp_networks,repartir_margen_con_pub,92,tinyint,NO,""
mysql-sl,tappx,ssp_networks,idfa_traffic_allow,93,enum,NO,""
mysql-sl,tappx,ssp_networks,kpi_integration_task_id,94,varchar,YES,""
mysql-sl,tappx,ssp_networks,kpi_integration_task_created,95,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_integration_task_started,96,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_integration_task_completed,97,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_precreation_date,98,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_autotest_date,99,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_creation_date,100,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_first_request_date,101,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_ready_for_first_goal,102,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_first_goal_date,103,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_exit_goal_date,104,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_scaleup_goal_date,105,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_good_network_goal_date,106,date,YES,""
mysql-sl,tappx,ssp_networks,kpi_integration_estimated_time,107,int,YES,""
mysql-sl,tappx,ssp_networks,kpi_integration_real_time,108,int,YES,""
mysql-sl,tappx,ssp_networks,kpi_api_integration_date,109,date,YES,""
mysql-sl,tappx,ssp_networks,lnabcs_launching_date,110,datetime,YES,""
mysql-sl,tappx,ssp_networks,lnabcs_launching_active,111,int,NO,""
mysql-sl,tappx,ssp_networks,video_display_allow,112,tinyint,NO,""
mysql-sl,tappx,ssp_networks,lnabcs_ignore_tbwl,113,tinyint,NO,""
mysql-sl,tappx,ssp_networks,ignore_ssp_margin,114,tinyint,NO,""
mysql-sl,tappx,ssp_networks,minimum_share_ignore_margin,115,tinyint,NO,""
mysql-sl,tappx,ssp_networks,minimum_share_ignore_margin_new,116,tinyint,YES,""
